id,fighter_name,fighter_record,height,weight,reach,stance,date_of_birth,slpm,td_avg,strike_acc,td_acc,sapm,td_def,strike_def,sub_avg
1009,Mike King,Record: 5-1-0,"6'' 3'"",185,,"",Aug 04 1983,4.44,1.75,58,25,1.29,40,72,3.5
1010,Taiei Kin,Record: 6-3-0,"5'' 11'"",185,,Orthodox,Jul 08 1970,2.71,0,60,0,1.33,55,52,0
1011,Dustin Kimura,Record: 11-3-0,"5'' 7'"",135,71,Orthodox,May 21 1989,1.33,0.93,21,37,3.82,50,51,2.2
1012,Rob Kimmons,Record: 25-9-0,"5'' 10'"",185,73,Orthodox,Jan 30 1981,1.86,2.08,48,46,4.79,25,38,2.4
1013,Jeremy Kimball,Record: 15-8-0,"6'' 0'"",205,72,Switch,Jan 03 1991,2.81,1.41,46,20,3.84,50,49,0
1014,Kyung Pyo Kim,Record: 9-3-0,--,155,,"",--,0,0,0,0,0,0,0,0
1015,HanSeul Kim,Record: 12-4-0,--,170,,"",Jun 19 1990,0,0,0,0,0,0,0,0
1016,MinWoo Kim,Record: 10-2-0,--,135,,"",Jul 21 1993,0,0,0,0,0,0,0,0
1017,Ji Yeon Kim,Record: 9-5-2,"5'' 7'"",125,72,Orthodox,Oct 18 1989,5.86,0,36,0,5.64,36,56,0
1018,Jong Man Kim,Record: 23-11-3 (1 NC),"5'' 7'"",139,,Orthodox,Mar 03 1978,1.33,0,21,0,3,0,60,0
1019,Min Soo Kim,Record: 3-7-0,"6'' 1'"",255,,Southpaw,Jan 22 1975,0.87,0,100,0,3.48,0,20,0
1020,Jong Won Kim,Record: 0-1-0,"5'' 7'"",139,,Orthodox,--,0.84,2.81,15,100,3.28,0,63,0
1021,Jong Wang Kim,Record: 13-23-0,"6'' 1'"",240,,"",--,0,0,0,0,0,0,0,0
1022,Dae Won Kim,Record: 11-7-0,"5'' 11'"",180,,Orthodox,--,1.75,3.43,32,42,2.51,0,36,0
1023,Jin Oh Kim,Record: 0-4-0,"5'' 9'"",205,,Orthodox,--,5.06,0,25,0,8.43,66,50,0
1024,Dong Hyun Kim,Record: 22-4-1 (1 NC),"6'' 2'"",170,76,Southpaw,Nov 17 1981,2.12,2.93,49,43,1.89,71,58,0.6
1025,Jacob Kilburn,Record: 8-4-0,"5'' 9'"",145,72,Orthodox,Jun 28 1995,2.56,0.51,33,5,6.78,20,35,0.5
1026,Sanae Kikuta,Record: 31-9-3 (1 NC),"5'' 9'"",200,,Orthodox,Sep 10 1971,0.7,1.6,45,63,0.9,25,52,1.8
1027,Katsunori Kikuno,Record: 24-8-2,"5'' 8'"",145,66,Orthodox,Oct 31 1981,2.64,1.88,40,75,2.47,76,61,0.8
1028,Akira Kikuchi,Record: 16-4-0,"5'' 8'"",155,,Orthodox,Jul 23 1978,3.67,2,56,40,0.4,100,14,0
1029,Pannie Kianzad,Record: 17-6-0,"5'' 7'"",135,66,Orthodox,Dec 08 1991,5.32,0.4,49,30,4.12,80,53,0.1
1030,WonBin Ki,Record: 15-7-0,--,155,,"",Feb 11 1991,0,0,0,0,0,0,0,0
1031,Aliaskhab Khizriev,Record: 14-0-0,"5'' 9'"",185,74,Southpaw,Aug 24 1990,6.03,5.77,64,60,4.36,100,62,3.9
1032,Alfred Khashakyan,Record: 8-3-0,"5'' 8'"",135,70,Orthodox,Jul 17 1988,6.14,3.54,42,25,6.38,0,40,0
1033,Sergei Kharitonov,Record: 26-6-0,"6'' 0'"",245,,Orthodox,Aug 18 1980,3.9,1.16,44,53,3.03,70,54,1
1034,Sergey Khandozhko,Record: 28-6-1,"6'' 1'"",170,74,Orthodox,May 19 1992,3.41,0.76,41,28,2.37,61,60,0
1035,Adam Khaliev,Record: 6-0-0,"6'' 0'"",170,,Orthodox,Apr 16 1984,0,0,0,0,0,0,0,0
1036,Rustam Khabilov,Record: 24-4-0,"5'' 8'"",155,73,Orthodox,Nov 04 1986,1.98,3.95,34,41,2.16,61,65,0.1
1037,Ron Keslar,Record: 11-9-0,--,185,,"",--,0,0,0,0,2.05,100,60,7.7
1038,Will Kerr,Record: 9-3-0,"5'' 10'"",155,69,Orthodox,Oct 21 1982,1.91,0,42,0,6.22,0,33,14.3
1039,Mark Kerr,Record: 15-11-0 (1 NC),"6'' 3'"",266,,Switch,Dec 21 1968,0.28,2.92,41,77,0.89,0,28,0.4
1040,Aurelijus Kerpe,Record: 11-22-0,--,,,Orthodox,--,1.26,0,16,0,8.21,0,31,0
1041,Maimaitituoheti Keremuaili,Record: 26-10-0,--,135,,"",Mar 18 1991,0,0,0,0,0,0,0,0
1042,Casey Kenney,Record: 16-4-1,"5'' 7'"",135,68,Southpaw,Mar 20 1991,4.85,1.09,42,35,4.67,61,58,0.4
1043,Waylon Kennell,Record: 6-2-0,"6'' 0'"",185,,"",--,0,0,0,0,0,0,0,0
1044,Jeremy Kennedy,Record: 11-1-0,"5'' 11'"",145,71,Orthodox,Sep 16 1992,2.22,5.73,46,52,2.58,66,47,0
1045,Steve Kennedy,Record: 24-8-0,"5'' 11'"",170,,Orthodox,Mar 07 1983,2.28,2.51,35,33,5.52,0,45,0
1046,Tim Kennedy,Record: 18-6-0,"5'' 11'"",185,74,Orthodox,Sep 01 1979,2.78,2.58,47,35,1.84,70,62,0.7
1047,Daniel Kelly,Record: 13-4-0,"6'' 0'"",185,70,Southpaw,Oct 31 1977,3.62,1.86,38,34,4.64,78,61,0.3
1048,John Kelly,Record: 5-4-0,"5'' 9'"",170,,"",Aug 02 1978,0,0,0,0,0,0,0,0
1049,Paul Kelly,Record: 14-5-0,"5'' 9'"",155,70,Orthodox,Sep 12 1984,3.22,1.34,37,60,2.61,30,59,1.5
1050,Tony Kelley,Record: 8-2-0,"5'' 9'"",135,70,Switch,Jan 21 1987,5.58,0,47,0,4.43,52,45,1.5
1051,Mayana Kellem,Record: 7-1-0,"5'' 5'"",135,,Orthodox,Jul 07 1981,1.94,0,22,0,2.9,0,62,0
1052,Brian Kelleher,Record: 24-13-0,"5'' 6'"",145,66,Switch,Aug 19 1986,3.41,1.82,40,42,4.66,63,54,0.7
1053,Chris Kelades,Record: 9-3-0,"5'' 7'"",125,68,Orthodox,Feb 21 1981,2.4,1.04,43,18,2.64,53,48,0.3
1054,CJ Keith,Record: 8-4-0,"6'' 0'"",155,,Orthodox,Aug 09 1986,0.86,0,50,0,1.82,62,50,0
1055,Ryan Keenan,Record: 6-2-0,"5'' 10'"",170,,"",Jun 15 1985,0,0,0,0,0,0,0,0
1056,Julie Kedzie,Record: 16-13-0,"5'' 5'"",135,,Orthodox,Mar 18 1981,2.9,1.14,36,23,3.18,78,46,0
1057,Toshiomi Kazama,Record: 9-2-0,--,135,,"",May 15 1997,0,0,0,0,0,0,0,0
1058,Doug Kay,Record: 0-0-0,--,,,"",--,0,0,0,0,0,0,0,0
1059,Ryo Kawamura,Record: 18-9-4,"5'' 11'"",205,,Orthodox,Jun 29 1981,0.6,0,16,0,3.93,6,39,0
1060,Tatsuya Kawajiri,Record: 36-11-2,"5'' 7'"",145,69,Orthodox,May 08 1978,2.04,3.63,44,48,2.01,63,50,1.1
1061,Canaan Kawaihae,Record: 6-2-0 (1 NC),"6'' 0'"",145,71,Southpaw,Aug 26 1997,2.83,0,51,0,4.59,100,36,0
1062,Yusuke Kawaguchi,Record: 18-12-0,"6'' 0'"",255,,"",Aug 14 1980,2.87,0,47,0,3.93,72,50,0
1063,Sarah Kaufman,Record: 18-4-0 (1 NC),"5'' 5'"",135,66,Orthodox,Sep 20 1985,6.65,0.38,46,57,4,81,62,0
1064,Calvin Kattar,Record: 23-5-0,"5'' 11'"",145,72,Orthodox,Mar 26 1988,5.19,0.51,41,29,7.64,89,52,0.1
1065,Brad Katona,Record: 8-2-0,"5'' 6'"",135,64,Orthodox,Dec 19 1991,3.33,1.25,51,22,2.98,47,57,0
1066,Hisaki Kato,Record: 8-2-0,"6'' 0'"",185,,"",Sep 17 1982,2.8,1.62,48,100,1.72,0,68,0
1067,Tetsuji Kato,Record: 20-10-0,--,155,,Orthodox,--,1.2,2,29,57,2.1,80,70,0.5
1068,Yusuke Kasuya,Record: 9-3-0,"5'' 7'"",155,,Southpaw,Nov 16 1989,2.17,1.36,44,33,4.34,0,48,0
1069,Nadia Kassem,Record: 5-2-0,"5'' 5'"",125,66,Southpaw,Nov 15 1995,3.13,0.46,41,33,4.48,40,48,2.8
1070,Impa Kasanganay,Record: 9-2-0,"5'' 11'"",170,75,Orthodox,Jan 17 1994,4.96,1.75,48,58,3.66,66,58,0.2
1071,Alex Karalexis,Record: 10-6-0,"5'' 8'"",155,66,Orthodox,Sep 20 1977,2.57,2.7,42,45,2.39,86,54,0.9
1072,Georgi Karakhanyan,Record: 26-7-1,"5'' 8'"",145,,"",May 29 1985,4.49,1.41,39,50,5,33,54,1.9
1073,Kai Kara-France,Record: 24-9-0 (1 NC),"5'' 4'"",125,69,Orthodox,Mar 26 1993,4.84,0.43,40,21,3.51,86,65,0
1074,David Kaplan,Record: 3-4-0,"5'' 7'"",155,,Orthodox,Nov 16 1979,2.88,4.88,46,43,4.32,0,67,0.7
1075,Manel Kape,Record: 17-6-0,"5'' 5'"",125,68,Southpaw,Nov 14 1993,4.69,0.77,53,28,4.59,80,51,0
1076,Kyung Ho Kang,Record: 17-9-0 (1 NC),"5'' 9'"",135,73,Orthodox,Sep 09 1987,2.56,2.23,45,59,2.36,68,57,0.9
1077,Denis Kang,Record: 35-16-2 (2 NC),"5'' 11'"",185,77,Orthodox,Sep 17 1977,2.27,2.51,35,65,1.65,38,67,1.2
1078,Ken Kaneko,Record: 0-3-0,"6'' 0'"",161,,Orthodox,--,0,0,0,0,0.94,0,42,3.5
1079,Masanori Kanehara,Record: 26-12-5,"5'' 7'"",135,67,Orthodox,Nov 19 1982,1.88,1.44,49,50,1.63,63,62,0.9
1080,Hiromitsu Kanehara,Record: 19-27-5,"5'' 10'"",200,,Orthodox,Oct 05 1970,0.76,0,22,0,4.39,40,40,0.4
1081,Bharat Kandare,Record: 5-3-0,"5'' 7'"",135,72,Orthodox,Jun 20 1987,0.7,0,10,0,1.88,0,72,0
1082,Martin Kampmann,Record: 20-7-0,"6'' 0'"",170,72,Orthodox,Apr 17 1982,3.22,1.86,42,41,3.28,78,62,2
1083,Kai Kamaka,Record: 8-4-1,"5'' 7'"",145,69,Orthodox,Jan 05 1995,4.96,1.93,57,58,5.29,52,55,0.3
1084,Bryson Kamaka,Record: 12-20-1 (1 NC),"5'' 11'"",170,,Orthodox,--,9.47,0,60,0,12.63,100,0,0
1085,Geza Kalman,Record: 4-9-0,"6'' 1'"",200,,"",--,0,0,0,0,0,0,0,0
1086,Saidyokub Kakhramonov,Record: 9-2-0,"5'' 8'"",135,69,Orthodox,Nov 14 1995,2.46,2.05,55,28,0.82,87,61,4.1
1087,Sirwan Kakai,Record: 12-5-0,"5'' 5'"",135,,Orthodox,Oct 03 1989,3.57,4,41,42,4.63,83,62,0
1088,Oron Kahlon,Record: 16-1-0,"5'' 8'"",135,70,Orthodox,Nov 04 1984,0.85,0,37,0,4.93,40,36,0
1089,Emily Kagan,Record: 3-3-0,"5'' 3'"",115,,"",Jul 14 1981,2.6,1.86,36,14,5.29,50,38,0
1090,Patrick Kaase,Record: 1-2-0,"5'' 9'"",185,,"",--,4.4,0,67,0,0.53,50,50,0
1091,Myles Jury,Record: 17-4-0,"5'' 10'"",145,73,Orthodox,Oct 31 1988,2.94,2.16,42,55,2.16,50,66,0.3
1092,Scott Junk,Record: 8-3-1 (1 NC),"6'' 1'"",265,,Orthodox,Dec 17 1978,5.13,0,60,0,1.81,0,45,0
1093,Da-Un Jung,Record: 15-2-1,"6'' 4'"",205,78,Orthodox,Dec 07 1993,4.03,2.6,44,61,3.77,88,55,0.3
1094,Young Sam Jung,Record: 4-8-0,"5'' 8'"",139,,Orthodox,Oct 27 1985,0.53,0,9,0,2.79,0,63,2
1095,Chan Sung Jung,Record: 17-7-0,"5'' 7'"",145,72,Orthodox,Mar 17 1987,3.97,0.74,42,47,4.35,72,52,0.7
1096,Bu-Kyung Jung,Record: 0-4-0,"5'' 7'"",154,,Orthodox,May 26 1978,0.63,1.1,36,75,1.85,0,56,1.5
1097,Luke Jumeau,Record: 13-5-0,"5'' 11'"",170,72,Orthodox,Feb 12 1988,2.93,0.25,43,100,3.17,86,58,0
1098,Steve Judson,Record: 0-2-0,"5'' 11'"",230,,Orthodox,--,0,0,0,0,0,0,0,0
1099,Anshul Jubli,Record: 5-0-0,--,155,,"",--,0,0,0,0,0,0,0,0
1100,Jesse Juarez,Record: 23-12-0,"6'' 1'"",170,,Orthodox,May 08 1981,1.71,2.69,48,33,2.87,50,52,0
1101,Tony Juarez,Record: 1-12-0,--,155,,"",--,0.89,4.43,25,100,10.34,66,38,0
1102,Dustin Joynson,Record: 5-0-0 (1 NC),"6'' 6'"",244,78,Orthodox,Oct 14 1985,3.28,0,53,0,5.63,0,47,0
1103,Mike Joy,Record: 11-8-0,"5'' 6'"",155,,Southpaw,Jul 18 1985,0.57,0.78,33,33,1.71,0,47,2.3
1104,Charles Jourdain,Record: 13-4-1,"5'' 9'"",145,69,Switch,Nov 27 1995,5.6,0,49,0,4.53,46,60,0.6
1105,Alan Jouban,Record: 17-7-0,"6'' 0'"",170,73,Southpaw,Nov 25 1981,5.67,0.51,50,44,3.77,58,60,0.3
1106,Krzysztof Jotko,Record: 24-5-0,"6'' 1'"",185,77,Southpaw,Aug 19 1989,3.02,1.35,42,39,2.26,83,57,0.1
1107,Jeff Joslin,Record: 5-3-0,"6'' 0'"",170,,Orthodox,Apr 30 1975,2.17,0.5,39,33,1.57,64,65,0.5
1108,Dwight Joseph,Record: 5-0-0,"5'' 6'"",135,,Switch,Aug 16 1989,2.6,1,52,20,2.87,20,55,1
1109,Gareth Joseph,Record: 9-5-0,--,205,,"",--,0,0,0,0,0,0,0,0
1110,Scott Jorgensen,Record: 15-12-0,"5'' 5'"",135,66,Orthodox,Sep 17 1982,3.37,2.61,40,45,3.41,59,65,0.7
1111,Ivan Jorge,Record: 27-7-0,"5'' 9'"",155,73,Orthodox,Nov 07 1980,3.41,1.56,49,16,2.91,75,59,0.6
1112,Shawn Jordan,Record: 19-8-0,"6'' 0'"",260,75,Southpaw,Oct 21 1984,2.87,1.97,50,38,3.3,76,47,0.1
1113,Joe Jordan,Record: 49-14-2,"5'' 6'"",155,,Orthodox,Jul 27 1978,1.85,0,25,0,4.27,66,59,0
1114,Kevin Jordan,Record: 11-9-0,"6'' 3'"",245,,Orthodox,Dec 31 1970,2,0,40,0,1.91,77,55,0.6
1115,Jocelyn Jones-Lybarger,Record: 6-4-0,"5'' 7'"",115,64,Orthodox,Oct 04 1985,2.96,0.34,31,25,4.83,81,56,0
1116,Mason Jones,Record: 11-1-0 (1 NC),"5'' 10'"",155,74,Orthodox,Apr 26 1995,6.71,4.43,45,52,5.59,78,46,0
1117,Trevin Jones,Record: 13-8-0 (1 NC),"5'' 7'"",135,70,Southpaw,Aug 04 1990,2.9,0.71,42,12,5,71,41,0
1118,Antonio Jones,Record: 6-1-0,"5'' 11'"",185,,Orthodox,Apr 12 1985,7.5,0,55,0,30,0,42,0
1119,Jamelle Jones,Record: 7-5-0,"6'' 0'"",205,75,Orthodox,Jan 31 1988,1.78,0,80,0,3.11,0,65,0
1120,Roshaun Jones,Record: 2-6-0,"5'' 8'"",135,,"",--,0,0,0,0,0,0,0,0
1121,Chris Jones,Record: 10-5-0,"5'' 9'"",149,,"",Nov 16 1981,0,0,0,0,0,0,0,0
1122,Victor Jones,Record: 1-3-0,--,145,,"",--,0,0,0,0,0,0,0,0
1123,Ben Jones,Record: 4-4-0 (1 NC),--,185,,"",--,0,0,0,0,0,0,0,0
1124,Justin Jones,Record: 9-2-0,"5'' 11'"",185,,Orthodox,Sep 06 1987,1.7,1,36,15,3.17,46,45,0.5
1125,Roy Jones,Record: 7-5-0,--,205,,"",Oct 26 1983,0,0,0,0,0,0,0,0
1126,Tito Jones,Record: 11-8-0,"5'' 8'"",145,,Southpaw,Jul 31 1981,0,0,0,0,0,0,0,0
1127,Jesse Jones,Record: 2-1-0,"5'' 9'"",170,,"",--,0,0,0,0,0,0,0,0
1128,Carlton Jones,Record: 1-4-0,"6'' 1'"",225,,Orthodox,--,2.32,4.02,41,50,3.58,57,56,2.7
1129,Marcus Jones,Record: 4-2-0,"6'' 6'"",265,,Orthodox,Aug 15 1973,1.94,8.71,52,75,2.71,0,58,2.9
1130,Nathan Jones,Record: 0-1-0,"6'' 11'"",345,,Orthodox,Aug 21 1970,0,0,0,0,0,0,0,0
1131,Jon Jones,Record: 26-1-0 (1 NC),"6'' 4'"",205,84,Orthodox,Jul 19 1987,4.3,1.85,57,44,2.22,95,64,0.4
1132,Paul Jones,Record: 11-1-1,"5'' 9'"",199,,Orthodox,Jun 16 1963,0,0,0,0,0,0,0,0
1133,Daniel Jolly,Record: 5-3-0,"6'' 1'"",205,75,Orthodox,Sep 03 1984,1.32,2.83,46,33,3.39,50,44,0
1134,Liana Jojua,Record: 8-5-0,"5'' 4'"",125,62,Orthodox,Mar 22 1995,2.42,1.71,30,66,5.32,50,54,1.3
1135,Brian Johnston,Record: 5-5-0,"6'' 3'"",230,,Orthodox,--,0,0,0,0,0,0,0,0
1136,Charles Johnson,Record: 11-2-0,--,125,,"",Jan 10 1991,0,0,0,0,0,0,0,0
1137,Jose Johnson,Record: 11-6-0,"6'' 0'"",135,72,Orthodox,May 25 1995,1,0,46,0,1.87,29,51,0
1138,Chad Johnson,Record: 6-2-0,"6'' 2'"",230,80,Orthodox,Jul 22 1986,5.92,0,68,0,7.8,0,40,0
1139,Taylor Johnson,Record: 5-1-0,"6'' 0'"",185,74,Switch,Nov 09 1990,5.09,8.49,60,100,1.13,100,33,0
1140,Jordan Johnson,Record: 10-0-0,"6'' 2'"",205,79,Orthodox,Nov 18 1988,3.45,3.25,47,42,2.64,100,53,1.2
1141,Tony Johnson,Record: 11-3-0,"6'' 1'"",265,,"",--,2,2,53,22,4.73,0,31,0
1142,Timothy Johnson,Record: 12-4-0,"6'' 3'"",265,77,Southpaw,Mar 13 1985,3.43,1.09,45,24,3.08,69,44,0
1143,Dashon Johnson,Record: 9-2-0,"5'' 7'"",145,,Orthodox,Jan 25 1988,1.01,0.85,69,33,3.83,63,35,0.8
1144,Kajan Johnson,Record: 23-13-1,"5'' 11'"",155,75,Orthodox,Apr 21 1984,2.47,1.54,42,37,1.59,62,64,0.2
1145,Deshaun Johnson,Record: 6-9-0,--,167,,"",--,2.27,0,41,0,6.67,0,43,0
1146,Michael Johnson,Record: 21-17-0,"5'' 10'"",155,73,Southpaw,Jun 04 1986,4.19,0.52,38,47,3.78,78,58,0.1
1147,Demetrious Johnson,Record: 27-3-1,"5'' 3'"",125,66,Orthodox,Aug 13 1986,3.43,3.35,54,56,1.66,65,67,0.5
1148,Lavar Johnson,Record: 18-10-0,"6'' 4'"",240,82,Orthodox,Jun 11 1977,5.39,0.61,55,66,2.54,54,55,0.6
1149,Tony Johnson,Record: 7-2-0,"6'' 2'"",205,76,Orthodox,May 02 1983,4,0,92,0,3.67,90,22,0
1150,Ricky Johnson,Record: 10-6-0,"5'' 8'"",145,,Orthodox,--,1.83,0,25,0,6.3,0,36,0
1151,Travis Johnson,Record: 0-1-0,--,205,,"",--,0,0,0,0,0,0,0,0
1152,Devin Johnson,Record: 1-1-1,--,,,"",--,0,0,0,0,0,0,0,0
1153,DaMarques Johnson,Record: 15-15-0,"6'' 1'"",170,75,Orthodox,Jun 28 1982,2.11,1.18,37,55,3.75,19,51,0.7
1154,Anthony Johnson,Record: 22-6-0,"6'' 2'"",205,78,Orthodox,Mar 06 1984,3.25,2.43,47,57,1.83,77,60,0.6
1155,Miles Johns,Record: 12-2-0,"5'' 7'"",135,66,Orthodox,Mar 30 1994,3.85,0.83,51,28,2.9,92,69,0
1156,Brett Johns,Record: 17-2-0,"5'' 7'"",135,71,Orthodox,Feb 21 1992,2.86,4.92,49,49,3.84,58,53,1
1157,Phil Johns,Record: 30-14-1,"5'' 2'"",170,,Southpaw,Oct 22 1968,1.2,0,66,0,1.8,50,50,0
1158,Carls John De Tomas,Record: 6-2-0,"5'' 5'"",125,71,Southpaw,Aug 28 1996,1.74,1.37,37,33,3.93,66,44,0
1159,Sung Bin Jo,Record: 9-1-0,"6'' 0'"",145,72,Orthodox,Jul 17 1992,1.4,1,33,33,2.67,83,51,1
1160,Asikeerbai Jinensibieke,Record: 35-10-0,--,155,,"",--,0,0,0,0,0,0,0,0
1161,Ryan Jimmo,Record: 19-5-0,"6'' 1'"",205,73,Orthodox,Nov 27 1981,3.12,0.45,66,28,2.77,87,46,0
1162,Art Jimmerson,Record: 0-1-0,"6'' 1'"",196,,Orthodox,Aug 04 1963,0,0,0,0,0,0,0,0
1163,Gilbert Jimenez,Record: 8-12-1 (1 NC),--,155,,"",--,0,0,0,0,0,0,0,0
1164,Ronald Jhun,Record: 24-26-2,"5'' 11'"",170,,Orthodox,Sep 21 1970,1.45,1.81,57,100,3.01,100,50,0
1165,Maciej Jewtuszko,Record: 12-3-0,"6'' 0'"",155,,Southpaw,Jan 31 1981,2.29,0,45,0,1.39,42,66,0.9
1166,Chan-Mi Jeon,Record: 5-2-0,"5'' 5'"",115,,Orthodox,Aug 28 1997,6.23,0,31,0,7.77,0,55,0
1167,Kyle Jensen,Record: 4-11-2,"5'' 9'"",170,,Orthodox,Jul 20 1979,0,6.92,0,100,0.92,0,60,6.9
1168,Ryan Jensen,Record: 21-8-0,"6'' 1'"",185,76,Orthodox,Sep 20 1977,2.84,1.55,39,50,2.99,31,59,1.9
1169,Steve Jennum,Record: 2-3-0,"5'' 10'"",215,,Orthodox,--,0,0,0,0,0,0,0,0
1170,Brandon Jenkins,Record: 15-9-0,"6'' 0'"",155,71,Switch,Sep 30 1991,2.93,0,41,0,8.05,27,33,0
1171,Adrienna Jenkins,Record: 19-6-0,"5'' 8'"",145,,"",Jul 22 1981,0,0,0,0,0,0,0,0
1172,Bubba Jenkins,Record: 11-4-0,"5'' 7'"",145,,"",Feb 05 1988,2.41,7.23,37,68,1.58,100,67,0
1173,Trent Jenkins,Record: 0-4-0,"6'' 2'"",185,,"",--,0,0,0,0,0,0,0,0
1174,Aaron Jeffery,Record: 10-3-0,"6'' 2'"",185,73,Orthodox,Nov 14 1992,3.1,0,45,0,4.46,50,34,0
1175,Joanna Jedrzejczyk,Record: 16-4-0,"5'' 6'"",115,65,Orthodox,Aug 18 1987,6.3,0.28,48,62,3.08,81,64,0.1
1176,Justin Jaynes,Record: 16-8-0,"5'' 7'"",145,68,Orthodox,Aug 10 1989,3.34,0.75,44,40,5.33,20,62,1.1
1177,Yazmin Jauregui,Record: 8-0-0,"5'' 3'"",115,,"",Feb 28 1999,0,0,0,0,0,0,0,0
1178,Louis Jauregui,Record: 4-2-0,"5'' 7'"",170,,"",--,0,0,0,0,0,0,0,0
1179,Jasmine Jasudavicius,Record: 7-1-0,"5'' 7'"",125,68,Orthodox,Mar 01 1989,4,3,43,60,3.63,85,53,0
1180,Rony Jason,Record: 14-7-0 (1 NC),"5'' 7'"",145,73,Orthodox,Mar 21 1984,2.04,0.59,44,30,3.14,36,53,0.8
1181,Josh Jarvis,Record: 1-4-0,--,,,"",--,0,0,0,0,0,0,0,0
1182,Brock Jardine,Record: 12-6-0,"5'' 11'"",170,,Orthodox,Jul 10 1985,1.06,0,30,0,3.34,14,56,0.8
1183,Keith Jardine,Record: 17-11-2,"6'' 2'"",185,76,Orthodox,Oct 31 1975,3.25,1.18,36,45,2.98,62,59,0.7
1184,Gigo Jara,Record: 6-9-0,"5'' 9'"",145,,"",--,2.26,0,57,0,2.71,66,51,0
1185,Jaime Jara,Record: 38-18-0 (1 NC),"6'' 1'"",205,,Southpaw,Aug 02 1969,2.2,0,60,0,1.47,25,56,0
1186,Dave Jansen,Record: 20-4-0,"5'' 9'"",155,73,Orthodox,Aug 21 1979,2.94,2.79,33,28,3.67,38,58,0.9
1187,Josh Janousek,Record: 8-1-0,"5'' 11'"",185,,Orthodox,Sep 25 1980,0,0,0,0,0,0,0,0
1188,Ryan Janes,Record: 10-3-0,"6'' 3'"",185,76,Orthodox,Aug 22 1981,7.69,0.35,48,100,5.53,58,59,0
1189,Virna Jandiroba,Record: 18-3-0,"5'' 3'"",115,64,Orthodox,May 30 1988,2.45,2.31,38,38,3.19,73,57,1.1
1190,Nate James,Record: 14-8-1,"6'' 0'"",185,,"",May 29 1978,1.33,0,42,0,2.67,44,28,0
1191,Justin James,Record: 13-7-0,"5'' 10'"",155,,Orthodox,Nov 08 1976,1.34,0,36,0,2.68,50,50,1.6
1192,Dustin Jacoby,Record: 17-5-1,"6'' 3'"",205,76,Orthodox,Apr 04 1988,5.3,0.39,46,42,3.75,58,58,0
1193,Eric Jacob,Record: 1-9-0,--,155,,"",--,0,0,0,0,0,0,0,0
1194,Montel Jackson,Record: 11-2-0,"5'' 10'"",135,75,Southpaw,Apr 24 1992,3.42,4.13,55,78,1.34,68,57,0.3
1195,Jason Jackson,Record: 7-2-0,"6'' 1'"",170,78,Orthodox,Oct 30 1990,2.24,0,48,0,1.31,0,56,0
1196,Mike Jackson,Record: 1-1-0 (1 NC),"6'' 2'"",170,74,Orthodox,Mar 22 1985,4.33,0.76,56,50,2.91,88,67,0
1197,Kenyon Jackson,Record: 4-3-0,"6'' 0'"",185,,"",--,0,0,0,0,0,0,0,0
1198,Damon Jackson,Record: 20-4-1 (1 NC),"5'' 11'"",145,71,Switch,Aug 08 1988,2.65,2.57,38,36,3.1,35,50,2.3
1199,Jeremy Jackson,Record: 9-5-0,"5'' 10'"",170,,Orthodox,Sep 19 1982,0.71,1.52,27,40,2.03,58,25,0
1200,Quinton Jackson,Record: 37-12-0,"6'' 1'"",205,73,Orthodox,Jun 20 1978,3.25,1.52,54,56,2.51,73,55,0.1
1201,Eugene Jackson,Record: 15-9-1,"5'' 8'"",185,,Orthodox,Sep 23 1966,2.19,1.91,33,71,3.44,16,32,2.3
1202,Kevin Jackson,Record: 4-2-0,"5'' 10'"",199,,Switch,--,0,0,0,0,0,0,0,0
1203,Yves Jabouin,Record: 20-11-0,"5'' 7'"",135,68,Orthodox,May 30 1979,3.06,1.94,41,60,2.93,82,62,0.1
1204,Yoislandy Izquierdo,Record: 10-4-0,"5'' 11'"",155,,Southpaw,Jan 09 1984,2.93,0,52,0,1.4,50,26,0
1205,Tatsuya Iwasaki,Record: 0-1-0,"5'' 9'"",205,,Orthodox,--,0.79,0,100,0,8.68,0,38,0
1206,Tomomi Iwama,Record: 9-6-2,"5'' 3'"",155,,Orthodox,--,1,0,20,0,3,0,70,0
1207,Anthony Ivy,Record: 8-4-0,"6'' 2'"",185,74,Orthodox,Jan 23 1990,2.5,4.69,42,20,4.57,100,51,0
1208,Blagoy Ivanov,Record: 19-4-0 (1 NC),"5'' 11'"",250,73,Southpaw,Oct 09 1986,3.44,0.9,41,40,4.21,77,54,0.1
1209,Leandro Issa,Record: 13-6-0,"5'' 7'"",135,69,Orthodox,Sep 19 1983,2.08,2.38,37,22,3.17,50,58,1.2
1210,Wallid Ismail,Record: 9-3-0,"5'' 7'"",205,,Orthodox,Feb 23 1968,0.92,1.85,31,28,0.83,0,44,0.5
1211,Damir Ismagulov,Record: 23-1-0,"5'' 10'"",155,74,Orthodox,Feb 03 1991,3.75,1.75,43,36,1.9,100,65,0
1212,Tokimitsu Ishizawa,Record: 1-5-1,"6'' 0'"",185,,Orthodox,Aug 05 1968,1.34,2.74,30,18,2.99,0,59,0
