id,fighter_url,fighter_name,fighter_record,height,weight,reach,stance,date_of_birth,slpm,td_avg,strike_acc,td_acc,sapm,td_def,strike_def,sub_avg
957,http://ufcstats.com/fighter-details/806975e1b4f47b27,Tommy Lee,Record: 25-6-0 (1 NC),"5' 7""",145,,Orthodox,Jan 20 1977,0.0,4.57,0.0,33.0,0.3,0.0,75.0,0.0
958,http://ufcstats.com/fighter-details/de99da2c0d18d34a,Tae Hyun Lee,Record: 1-2-0,"6' 6""",295,,Orthodox,Jan 17 1975,1.37,5.15,31.0,100.0,3.89,0.0,54.0,0.0
959,http://ufcstats.com/fighter-details/39c568f8c579913e,Eun Soo Lee,Record: 17-4-0 (1 NC),"6' 1""",215,,Orthodox,Mar 07 1982,0.0,0.0,0.0,0.0,3.05,50.0,60.0,0.0
960,http://ufcstats.com/fighter-details/4985113c0928aa62,Jackie Lee,Record: 0-1-0,--,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,http://ufcstats.com/fighter-details/8caca5857ce0e30b,David Lee,Record: 12-10-0,"5' 10""",155,,Orthodox,--,1.49,0.0,50.0,0.0,3.31,50.0,42.0,0.0
962,http://ufcstats.com/fighter-details/863d06a7ef8bc98c,James Lee,Record: 15-3-0 (1 NC),"5' 11""",205,,Southpaw,Sep 22 1973,1.4,13.95,42.0,50.0,3.72,0.0,27.0,7.0
963,http://ufcstats.com/fighter-details/ba1e6cb3d43f7430,Justin Ledet,Record: 9-4-0 (1 NC),"6' 4""",205,80,Orthodox,Sep 28 1988,3.35,0.23,39.0,50.0,4.82,42.0,49.0,0.2
964,http://ufcstats.com/fighter-details/56ec58954158966a,Stephen Ledbetter,Record: 8-3-0,"5' 9""",145,,Orthodox,Jun 30 1982,1.2,5.0,38.0,45.0,1.6,100.0,57.0,0.0
965,http://ufcstats.com/fighter-details/c575ab451e3c5b1d,Mickael Lebout,Record: 16-7-1 (1 NC),"5' 11""",155,73,Orthodox,Aug 16 1987,2.6,0.0,34.0,0.0,2.98,60.0,54.0,0.0
966,http://ufcstats.com/fighter-details/d43a048a880efdff,Chris Leben,Record: 22-11-0,"5' 11""",185,73,Southpaw,Jul 21 1980,2.87,1.14,42.0,41.0,2.87,53.0,52.0,0.8
967,http://ufcstats.com/fighter-details/2d0b10789feafddb,Jerome LeBanner,Record: 3-2-0,"6' 3""",265,,Southpaw,Dec 26 1972,0.92,0.0,35.0,0.0,1.03,50.0,37.0,0.0
968,http://ufcstats.com/fighter-details/ac026518a9b4dc0f,Jordan Leavitt,Record: 11-2-0,"5' 9""",155,71,Southpaw,Jun 02 1995,2.64,2.31,60.0,26.0,1.93,30.0,56.0,1.2
969,http://ufcstats.com/fighter-details/882b3f5a0774d575,Thanh Le,Record: 6-1-0,"5' 9""",145,74,Orthodox,Aug 28 1985,1.97,0.0,40.0,0.0,1.82,100.0,70.0,0.0
970,http://ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung Le,Record: 9-3-0,"5' 9""",185,70,Southpaw,May 25 1972,4.36,1.37,48.0,71.0,2.98,88.0,66.0,0.3
971,http://ufcstats.com/fighter-details/49ee5024966efc0d,Mounir Lazzez,Record: 11-3-0,"6' 1""",170,76,Orthodox,Nov 16 1987,7.49,1.8,55.0,57.0,5.42,71.0,53.0,0.0
972,http://ufcstats.com/fighter-details/41498c2d1a87b154,Zviad Lazishvili,Record: 13-1-0,"5' 6""",135,69,Orthodox,Oct 25 1991,4.2,0.0,39.0,0.0,6.13,0.0,51.0,0.0
973,http://ufcstats.com/fighter-details/777dea713da2441d,Valmir Lazaro,Record: 15-5-0,"6' 0""",155,73,Orthodox,Aug 15 1985,4.87,1.33,37.0,40.0,4.09,96.0,61.0,0.0
974,http://ufcstats.com/fighter-details/e43eefb10d440cb0,Jimmy Lawson,Record: 4-2-0,"6' 0""",265,77,Orthodox,Nov 13 1991,0.07,0.0,8.0,0.0,1.6,0.0,44.0,0.0
975,http://ufcstats.com/fighter-details/38e5d9dcb0fddc42,Eric Lawson,Record: 9-5-0,"6' 0""",185,,Orthodox,--,1.58,8.88,57.0,42.0,1.97,0.0,44.0,3.0
976,http://ufcstats.com/fighter-details/e7e01e266a9d4342,Ronnie Lawrence,Record: 8-2-0 (1 NC),"5' 8""",135,68,Switch,Jun 13 1992,2.78,6.75,56.0,77.0,1.75,45.0,52.0,0.2
977,http://ufcstats.com/fighter-details/ce039df1994b18f0,Lance Lawrence,Record: 4-1-0,"6' 1""",145,74,Orthodox,Jun 26 1993,5.87,1.0,50.0,100.0,9.8,50.0,24.0,0.0
978,http://ufcstats.com/fighter-details/879f6cae48d25baa,Justin Lawrence,Record: 10-4-0,"5' 8""",145,67,Orthodox,May 15 1990,3.84,0.72,35.0,28.0,2.83,73.0,67.0,0.0
979,http://ufcstats.com/fighter-details/4d44f37107f01b9b,Tom Lawlor,Record: 10-6-0 (1 NC),"6' 0""",205,74,Southpaw,May 15 1983,2.5,2.46,42.0,32.0,2.41,57.0,60.0,1.4
980,http://ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie Lawler,Record: 30-16-0 (1 NC),"5' 11""",170,74,Southpaw,Mar 20 1982,3.85,0.65,47.0,64.0,4.67,65.0,59.0,0.0
981,http://ufcstats.com/fighter-details/a571770c4016736f,Muhammed Lawal,Record: 21-6-0 (1 NC),"6' 0""",205,78,Southpaw,Jan 11 1981,3.79,5.96,52.0,75.0,1.61,87.0,66.0,0.0
982,http://ufcstats.com/fighter-details/5449dcccd972ff83,Chatt Lavender,Record: 9-7-0,"5' 8""",170,,,May 24 1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,http://ufcstats.com/fighter-details/aa6da8cb3a26da04,Sandra Lavado,Record: 10-3-0,"5' 7""",115,66,Orthodox,May 03 1994,0.87,0.0,37.0,0.0,2.67,33.0,34.0,0.0
984,http://ufcstats.com/fighter-details/4c8d6fde2dde07c4,Dan Lauzon,Record: 17-6-0,"5' 10""",155,,Orthodox,Mar 30 1988,1.34,1.63,25.0,33.0,4.09,80.0,61.0,2.7
985,http://ufcstats.com/fighter-details/3bad7ef643840f67,Joe Lauzon,Record: 28-16-0,"5' 10""",155,71,Orthodox,May 22 1984,2.84,2.39,39.0,45.0,5.39,54.0,54.0,2.0
986,http://ufcstats.com/fighter-details/ec664422b22d9787,Jenel Lausa,Record: 7-5-0,"5' 5""",125,68,Orthodox,Aug 01 1988,1.44,0.55,42.0,66.0,3.53,51.0,53.0,0.8
987,http://ufcstats.com/fighter-details/5898357a45a73674,Sione Latu,Record: 1-0-0,"6' 0""",215,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,http://ufcstats.com/fighter-details/e9a3aeb207578eea,Ilir Latifi,Record: 17-9-0 (1 NC),"5' 10""",230,73,Orthodox,Jul 28 1982,2.05,2.11,45.0,35.0,2.93,100.0,56.0,0.3
989,http://ufcstats.com/fighter-details/b0826525fa17231d,Bobby Lashley,Record: 15-2-0,"6' 3""",255,78,Orthodox,Jul 16 1976,3.1,11.47,63.0,70.0,0.76,0.0,63.0,0.0
990,http://ufcstats.com/fighter-details/7107e53ebd7435fb,Ryan Larson,Record: 6-2-0,--,170,,,Dec 30 1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,http://ufcstats.com/fighter-details/5eedbf1e9601be35,Brock Larson,Record: 42-10-0,"5' 11""",170,71,Southpaw,Aug 23 1977,1.39,2.67,46.0,34.0,1.5,43.0,55.0,2.0
992,http://ufcstats.com/fighter-details/c3bd649a9194e50c,Jeremy Larsen,Record: 8-5-0,"5' 10""",145,70,Orthodox,May 18 1984,4.87,2.49,48.0,33.0,5.75,0.0,57.0,0.0
993,http://ufcstats.com/fighter-details/9450848a71d53776,Lorenz Larkin,Record: 18-6-0 (1 NC),"5' 11""",170,72,Orthodox,Sep 03 1986,3.53,0.27,46.0,42.0,2.74,79.0,63.0,0.1
994,http://ufcstats.com/fighter-details/49efbdc6c9f650c4,Icho Larenas,Record: 6-5-0,"6' 3""",235,,Orthodox,Mar 12 1980,0.17,0.0,15.0,0.0,2.5,14.0,28.0,0.0
995,http://ufcstats.com/fighter-details/cd2e5a390821fb48,TJ Laramie,Record: 12-5-0,"5' 6""",145,66,Orthodox,Oct 15 1997,1.49,1.44,50.0,33.0,2.64,40.0,38.0,0.0
996,http://ufcstats.com/fighter-details/f3a853544e4413c4,Anthony Lapsley,Record: 23-7-0 (2 NC),"5' 9""",170,,Southpaw,Feb 13 1980,0.53,0.0,34.0,0.0,0.58,20.0,66.0,0.0
997,http://ufcstats.com/fighter-details/c03a5022f8439f2a,Chad Laprise,Record: 13-4-0,"5' 10""",170,71,Orthodox,Jul 23 1986,4.78,1.05,42.0,54.0,3.59,78.0,65.0,0.0
998,http://ufcstats.com/fighter-details/8b1ed83b02303075,Taylor Lapilus,Record: 19-3-0,"5' 6""",135,73,Southpaw,Apr 08 1992,4.18,0.45,47.0,40.0,2.27,81.0,62.0,0.5
999,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff,Lina Lansberg,Record: 10-8-0,"5' 7""",135,65,Orthodox,Mar 13 1982,2.69,0.52,55.0,27.0,3.87,47.0,44.0,0.1
1000,http://ufcstats.com/fighter-details/b8980dd7e8fc5976,Lionel Lanham,Record: 5-1-0,--,205,,,Aug 31 1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,http://ufcstats.com/fighter-details/09422812370fbdfe,Jeremy Lang,Record: 21-2-0,"5' 11""",205,,Southpaw,May 11 1975,1.13,4.22,50.0,60.0,1.41,0.0,42.0,4.2
1002,http://ufcstats.com/fighter-details/d73e856f150744b2,Aaron Lanfranco,Record: 5-1-0,--,155,,,Aug 26 1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,http://ufcstats.com/fighter-details/be9bdec19b7e9ffe,Austen Lane,Record: 12-4-0 (1 NC),"6' 6""",245,80,Orthodox,Nov 09 1987,4.48,0.0,47.0,0.0,2.85,0.0,48.0,0.0
1004,http://ufcstats.com/fighter-details/583ee11abddfc581,Nate Landwehr,Record: 17-5-0,"5' 9""",145,72,Orthodox,Jun 06 1988,6.14,1.07,46.0,41.0,5.58,86.0,55.0,1.1
1005,http://ufcstats.com/fighter-details/7e062824c175f975,Jose Landi-Jons,Record: 29-16-0,"5' 11""",170,,Orthodox,Sep 09 1973,0.99,2.2,40.0,80.0,0.77,40.0,43.0,2.2
1006,http://ufcstats.com/fighter-details/5be86bb2f78fef2f,Jason Lambert,Record: 26-13-0,"6' 3""",185,75,Orthodox,Jun 03 1975,3.21,1.35,58.0,36.0,1.84,28.0,50.0,2.4
1007,http://ufcstats.com/fighter-details/3974fa35c917af1d,Ricardo Lamas,Record: 20-8-0,"5' 8""",145,71,Orthodox,May 21 1982,3.13,1.84,47.0,33.0,2.87,46.0,57.0,0.9
1008,http://ufcstats.com/fighter-details/e62ce041bb7aeb1f,Sean Lally,Record: 7-3-0,"6' 0""",170,,Orthodox,Nov 04 1990,5.34,0.0,39.0,0.0,7.23,0.0,30.0,0.0
1009,http://ufcstats.com/fighter-details/7d06092326c52528,Todd Lally,Record: 2-1-0,"5' 7""",145,,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,http://ufcstats.com/fighter-details/c7e9d15cfce52f1d,Tim Lajcik,Record: 7-6-1,"6' 1""",225,,Orthodox,Jun 21 1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,http://ufcstats.com/fighter-details/f998f5c102250d6e,Yohan Lainesse,Record: 9-2-0,"6' 1""",170,76,Orthodox,Aug 14 1992,2.34,1.0,42.0,28.0,3.44,80.0,59.0,0.5
1012,http://ufcstats.com/fighter-details/e5ca2bc2451a5956,Tina Lahdemaki,Record: 5-1-0,"5' 2""",115,,Orthodox,May 28 1988,1.93,0.0,20.0,0.0,4.67,16.0,57.0,0.0
1013,http://ufcstats.com/fighter-details/9f755fb04cc21499,Noad Lahat,Record: 11-2-0,"5' 9""",145,69,Orthodox,Jun 08 1984,2.79,2.37,46.0,26.0,1.47,16.0,63.0,2.4
1014,http://ufcstats.com/fighter-details/b40e65d71a8d4ce5,Ben Lagman,Record: 6-5-0,"6' 2""",185,,,Sep 04 1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,http://ufcstats.com/fighter-details/fbe9f4efc2153be2,Corinne Laframboise,Record: 8-4-0,--,125,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,http://ufcstats.com/fighter-details/4c7781da8c6cae93,Ryan LaFlare,Record: 14-3-0,"6' 1""",170,74,Southpaw,Oct 01 1983,2.89,2.13,40.0,44.0,1.86,58.0,63.0,0.2
1017,http://ufcstats.com/fighter-details/d4691518d012b9e7,Aspen Ladd,Record: 9-3-0,"5' 6""",135,66,Orthodox,Mar 01 1995,3.78,1.56,47.0,47.0,4.65,62.0,47.0,0.6
1018,http://ufcstats.com/fighter-details/eb84192d1a97f69e,Kemran Lachinov,Record: 3-2-0,--,170,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,http://ufcstats.com/fighter-details/6fc506e1099afe20,Luan Lacerda,Record: 12-3-0,"5' 7""",135,71,Orthodox,Jan 07 1993,4.52,1.26,44.0,25.0,7.07,75.0,47.0,0.6
1020,http://ufcstats.com/fighter-details/31bb0772f21cabd8,Daniel Lacerda,Record: 11-5-0 (1 NC),"5' 6""",125,70,Switch,Jun 05 1996,4.16,1.91,47.0,42.0,8.7,0.0,34.0,1.3
1021,http://ufcstats.com/fighter-details/4fe1d105af549845,Jeremiah Labiano,Record: 11-5-0,"5' 10""",135,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,http://ufcstats.com/fighter-details/5108b169b5fe1f86,Josh LaBerge,Record: 11-6-0,"5' 10""",145,,,--,2.53,0.0,36.0,0.0,5.33,71.0,44.0,0.0
1023,http://ufcstats.com/fighter-details/b3fb8d2293e17a59,Achmed Labasanov,Record: 7-4-0,"6' 3""",215,,Orthodox,Apr 24 1978,0.75,3.0,39.0,100.0,1.1,0.0,46.0,0.8
1024,http://ufcstats.com/fighter-details/849d15ed7e3a0e97,Jarrod Kwitty,Record: 2-2-0,"5' 8""",185,,,--,0.53,8.0,50.0,50.0,4.4,0.0,32.0,2.0
1025,http://ufcstats.com/fighter-details/2545c7f47a65bca3,Kaleo Kwan,Record: 11-16-0,"5' 7""",155,,,Aug 01 1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,http://ufcstats.com/fighter-details/843dd76c50cae0f6,Lina Kvokov,Record: 0-3-0,"5' 9""",135,,Orthodox,--,2.31,0.0,30.0,0.0,12.12,0.0,19.0,0.0
1027,http://ufcstats.com/fighter-details/7772b283d288dbe2,Guram Kutateladze,Record: 12-4-0,"5' 11""",155,72,Orthodox,Jan 08 1992,4.62,0.69,45.0,18.0,4.53,75.0,56.0,0.0
1028,http://ufcstats.com/fighter-details/b490def93478ae29,Kyle Kurtz,Record: 7-5-0,--,170,,,--,1.31,1.23,36.0,20.0,2.95,0.0,52.0,2.5
1029,http://ufcstats.com/fighter-details/4c78fc005a53831d,Eldari Kurtanidze,Record: 0-1-0,"5' 6""",235,,Orthodox,Apr 16 1972,0.47,0.0,20.0,0.0,3.72,0.0,60.0,0.0
1030,http://ufcstats.com/fighter-details/032b65d5fff611b2,Tsuyoshi Kurihara,Record: 10-8-2,"5' 10""",185,,Orthodox,Jul 13 1973,0.0,0.0,0.0,0.0,12.0,0.0,50.0,0.0
1031,http://ufcstats.com/fighter-details/b6a73e6f11a8835c,Ramazan Kuramagomedov,Record: 8-0-0,"6' 1""",170,73,Orthodox,Aug 23 1996,11.67,1.0,67.0,14.0,9.13,0.0,54.0,0.0
1032,http://ufcstats.com/fighter-details/780a2897055e3ee3,Korey Kuppe,Record: 8-4-0,"6' 5""",170,77,Switch,Jan 23 1989,0.73,0.0,73.0,0.0,1.33,69.0,31.0,1.0
1033,http://ufcstats.com/fighter-details/6905d45bd71b50a9,Leo Kuntz,Record: 18-4-1,"5' 10""",155,,Orthodox,Oct 03 1983,1.68,1.99,32.0,25.0,3.8,33.0,45.0,0.7
1034,http://ufcstats.com/fighter-details/71df36d6d8cf0d74,Kiichi Kunimoto,Record: 18-7-2 (1 NC),"5' 10""",170,71,Orthodox,May 01 1981,1.87,1.59,44.0,20.0,3.92,28.0,41.0,0.3
1035,http://ufcstats.com/fighter-details/782a2a17d3e38fdf,Keigo Kunihara,Record: 3-2-0,"6' 0""",235,,Orthodox,--,0.17,4.97,10.0,40.0,1.99,100.0,57.0,2.5
1036,http://ufcstats.com/fighter-details/739fd4fbb5d862f4,Rizvan Kuniev,Record: 11-2-1,"6' 4""",240,76,Orthodox,Oct 03 1992,7.09,4.09,73.0,75.0,1.55,0.0,51.0,0.0
1037,http://ufcstats.com/fighter-details/e2ccd9a9ace60de7,Aleksei Kunchenko,Record: 20-2-0,"5' 8""",170,70,Orthodox,May 02 1984,3.67,0.25,44.0,33.0,2.83,80.0,63.0,0.0
1038,http://ufcstats.com/fighter-details/a0a625221e0dd339,Sumit Kumar,Record: 8-1-0,"5' 5""",125,66,Orthodox,Sep 09 2000,2.8,6.0,24.0,30.0,4.67,60.0,46.0,0.0
1039,http://ufcstats.com/fighter-details/4e77d070239699e2,Maiju Kujala,Record: 6-3-0,--,135,,,--,2.5,0.0,40.0,0.0,5.5,50.0,36.0,0.0
1040,http://ufcstats.com/fighter-details/706f8e2b34e8e18b,Anton Kuivanen,Record: 24-10-0,"5' 8""",155,72,Orthodox,May 01 1984,2.27,1.2,38.0,100.0,1.63,71.0,67.0,0.4
1041,http://ufcstats.com/fighter-details/b7f38813485745da,Michael Kuiper,Record: 15-5-0,"6' 0""",185,73,Orthodox,Jun 07 1989,3.28,2.3,54.0,55.0,3.62,79.0,54.0,0.0
1042,http://ufcstats.com/fighter-details/a272656ad662ac53,John Kuhner,Record: 1-2-0,--,170,,,Oct 12 1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,http://ufcstats.com/fighter-details/487c170da059857d,Junya Kudo,Record: 10-7-2,--,135,,Orthodox,--,1.85,0.0,71.0,0.0,4.44,0.0,33.0,0.0
1044,http://ufcstats.com/fighter-details/ab16537dd1e5e81d,Mariusz Ksiazkiewicz,Record: 8-1-0,"6' 3""",185,75,Southpaw,Oct 04 1989,0.93,4.0,45.0,100.0,3.4,0.0,39.0,2.0
1045,http://ufcstats.com/fighter-details/1091d4d957141094,Nikita Krylov,Record: 30-9-0,"6' 3""",205,77,Orthodox,Mar 07 1992,4.38,2.29,55.0,38.0,2.47,53.0,44.0,1.4
1046,http://ufcstats.com/fighter-details/6071d786f6187810,Jorgen Kruth,Record: 5-0-0,"6' 2""",205,,,May 08 1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,http://ufcstats.com/fighter-details/ca36633b80be4a78,Kaynan Kruschewsky,Record: 15-1-0 (1 NC),"6' 0""",155,73,Orthodox,Apr 04 1991,9.42,5.23,46.0,100.0,5.93,0.0,43.0,5.2
1048,http://ufcstats.com/fighter-details/db05271715bb4874,Rene Kronvold,Record: 5-1-0,"5' 8""",170,,Orthodox,--,0.82,0.0,100.0,0.0,2.47,66.0,60.0,4.1
1049,http://ufcstats.com/fighter-details/a01e84abefd85ec0,Pascal Krauss,Record: 11-2-0,"6' 1""",170,,Orthodox,Apr 19 1987,5.45,1.53,47.0,50.0,3.88,60.0,59.0,0.9
1050,http://ufcstats.com/fighter-details/8f6a18831a120817,James Krause,Record: 28-9-0,"6' 2""",170,73,Orthodox,Jun 04 1986,4.79,0.96,49.0,18.0,4.11,59.0,61.0,0.9
1051,http://ufcstats.com/fighter-details/714e1e0681ddb703,Derrick Krantz,Record: 22-12-0,"5' 10""",170,72,Orthodox,Jan 13 1988,2.07,3.18,37.0,50.0,4.03,0.0,50.0,0.8
1053,http://ufcstats.com/fighter-details/d7c3816669784109,Karolina Kowalkiewicz,Record: 16-7-0,"5' 3""",115,64,Orthodox,Oct 15 1985,5.92,0.36,43.0,26.0,5.55,74.0,59.0,0.2
1054,http://ufcstats.com/fighter-details/ad0e42800a0d8977,Marcus Kowal,Record: 3-1-1,--,135,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,http://ufcstats.com/fighter-details/8fbcd82bf7f352bf,Matt Kovacs,Record: 12-16-0,"6' 0""",244,,Orthodox,--,1.47,1.0,22.0,25.0,4.87,0.0,44.0,0.0
1056,http://ufcstats.com/fighter-details/c6becb722706c7d8,Iouri Kotchkine,Record: 7-4-1,"6' 2""",235,,Orthodox,--,0.67,0.0,38.0,0.0,4.92,25.0,15.0,0.0
1057,http://ufcstats.com/fighter-details/a68d57ae177a5815,Ilya Kotau,Record: 1-2-0,--,170,,,--,3.94,6.57,40.0,100.0,4.38,100.0,44.0,6.6
1058,http://ufcstats.com/fighter-details/bc8f6b42767e28df,Naoyuki Kotani,Record: 34-14-7,"5' 8""",155,66,Southpaw,Dec 08 1981,1.02,0.83,31.0,16.0,2.89,46.0,50.0,0.8
1059,http://ufcstats.com/fighter-details/84512339473dd300,Steven Koslow,Record: 6-1-0,"5' 7""",125,69,Switch,Jan 22 1997,0.77,5.28,37.0,55.0,3.73,0.0,40.0,1.1
1060,http://ufcstats.com/fighter-details/dd37fd509af89f15,Josh Koscheck,Record: 17-11-0,"5' 10""",170,73,Orthodox,Nov 30 1977,1.79,2.46,36.0,48.0,2.27,64.0,63.0,0.4
1061,http://ufcstats.com/fighter-details/aee885b8ca29ab4f,Andrey Koreshkov,Record: 19-2-0,"6' 0""",170,,,Aug 23 1990,2.84,4.8,39.0,53.0,1.92,0.0,63.0,0.0
1062,http://ufcstats.com/fighter-details/6c011be66326ad97,Bruno Korea,Record: 7-3-0,"5' 6""",135,65,,Jun 28 1991,2.12,0.0,34.0,0.0,3.96,25.0,42.0,0.0
1063,http://ufcstats.com/fighter-details/9d83f6da776ff7d6,Roman Kopylov,Record: 12-2-0,"6' 0""",185,75,Southpaw,May 04 1991,4.72,0.47,53.0,50.0,4.11,92.0,60.0,0.0
1064,http://ufcstats.com/fighter-details/dd39f1ca787a3d9d,Andrei Kopylov,Record: 6-11-0,"6' 2""",265,,Orthodox,Jul 16 1965,0.33,0.0,66.0,0.0,4.31,0.0,40.0,0.0
1065,http://ufcstats.com/fighter-details/1eacf73d6a0055dc,Cheick Kongo,Record: 27-10-2,"6' 4""",240,82,Orthodox,May 17 1975,3.33,2.3,56.0,56.0,1.28,52.0,54.0,0.2
1066,http://ufcstats.com/fighter-details/a851c35f58199231,Syuri Kondo,Record: 6-3-0,"5' 4""",115,66,Orthodox,Feb 08 1989,5.4,0.0,44.0,0.0,7.22,83.0,58.0,0.3
1067,http://ufcstats.com/fighter-details/1fe7adb23b3eedfb,Yuki Kondo,Record: 60-33-9,"5' 11""",183,,Southpaw,Jul 17 1975,1.14,0.76,42.0,41.0,2.57,37.0,51.0,0.5
1068,http://ufcstats.com/fighter-details/5f6038bcdb95e3e4,John Kolosci,Record: 15-9-0,"5' 11""",185,,Orthodox,Nov 26 1974,0.21,0.0,20.0,0.0,0.85,0.0,50.0,0.0
1069,http://ufcstats.com/fighter-details/33de378ce1734638,Kaloyan Kolev,Record: 10-1-0,"6' 2""",205,73,Orthodox,Oct 17 1992,1.12,10.11,45.0,60.0,4.49,0.0,42.0,0.0
1070,http://ufcstats.com/fighter-details/b76ed59283d3559c,Tsuyoshi Kohsaka,Record: 27-19-2,"5' 11""",225,,Orthodox,Mar 06 1970,1.88,1.32,38.0,20.0,4.41,33.0,54.0,0.4
1071,http://ufcstats.com/fighter-details/5717efc6f271cd52,Charlie Kohler,Record: 8-4-1,"5' 9""",155,,Orthodox,Jul 16 1976,0.81,0.0,33.0,0.0,4.31,0.0,46.0,4.0
1072,http://ufcstats.com/fighter-details/13c4313ed0f744f3,Brad Kohler,Record: 12-15-0,"5' 9""",220,,Orthodox,May 26 1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,http://ufcstats.com/fighter-details/44c233770075cea1,Shingo Kohara,Record: 1-0-0,"5' 6""",135,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,http://ufcstats.com/fighter-details/6d8ef8706781c49e,Sokun Koh,Record: 4-1-0,"6' 1""",205,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,http://ufcstats.com/fighter-details/99bd87a300079ed9,Erik Koch,Record: 16-6-0,"5' 10""",170,71,Southpaw,Oct 04 1988,2.33,1.02,42.0,42.0,2.82,81.0,47.0,1.0
1076,http://ufcstats.com/fighter-details/c398235fcaf8d71d,Kelly Kobold,Record: 19-3-1,"5' 6""",135,,Orthodox,Feb 25 1983,2.33,1.67,21.0,11.0,4.11,0.0,59.0,0.0
1077,http://ufcstats.com/fighter-details/a02652d063ef5baa,Isao Kobayashi,Record: 21-4-4,"5' 8""",145,,,Oct 28 1988,1.01,2.17,33.0,100.0,1.66,100.0,45.0,0.0
1078,http://ufcstats.com/fighter-details/971dba22c622af12,Josefine Knutsson,Record: 7-0-0,"5' 3""",115,60,Orthodox,Jan 16 1996,3.73,2.67,52.0,72.0,1.33,100.0,64.0,0.0
1079,http://ufcstats.com/fighter-details/5da33b8fbfa5ee95,William Knight,Record: 11-5-0,"5' 10""",205,73,Orthodox,Apr 03 1988,2.62,1.78,56.0,40.0,3.3,48.0,35.0,0.4
1080,http://ufcstats.com/fighter-details/bb1a2cdad6ff34db,Jason Knight,Record: 20-5-0,"5' 10""",145,71,Orthodox,Jul 14 1992,2.95,1.31,33.0,31.0,3.02,47.0,51.0,1.7
1081,http://ufcstats.com/fighter-details/1fac46d466abd5b8,Kevin Knabjian,Record: 12-7-1,"5' 10""",170,,Orthodox,Jul 05 1984,0.0,0.0,0.0,0.0,15.56,100.0,22.0,0.0
1082,http://ufcstats.com/fighter-details/02f0e04acf102ea9,Michael Knaap,Record: 18-22-3,"6' 2""",220,,Orthodox,Feb 27 1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,http://ufcstats.com/fighter-details/7cbf7c78d3b34218,Drakkar Klose,Record: 13-2-1,"5' 9""",155,70,Orthodox,Mar 09 1988,4.38,1.8,55.0,30.0,3.44,69.0,52.0,0.0
1084,http://ufcstats.com/fighter-details/8276f28f1ad087de,Felix Klinkhammer,Record: 7-0-0,"6' 0""",170,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,http://ufcstats.com/fighter-details/bc3876891e155bb5,Stefan Klever,Record: 6-1-0,--,185,,Orthodox,--,0.82,0.0,50.0,0.0,3.84,0.0,58.0,0.0
1086,http://ufcstats.com/fighter-details/8ad022dd81224f61,Seth Kleinbeck,Record: 8-4-0,"6' 2""",185,,,Jul 25 1973,2.55,0.98,33.0,25.0,2.42,90.0,40.0,0.0
1087,http://ufcstats.com/fighter-details/5b86d491d63890c5,Ludovit Klein,Record: 20-4-1,"5' 7""",155,72,Southpaw,Feb 22 1995,3.49,1.52,54.0,45.0,3.53,83.0,53.0,0.0
1088,http://ufcstats.com/fighter-details/e065b4a42a6c2c79,Top Noi Kiwram,Record: 9-5-0,"5' 5""",125,67,Southpaw,Aug 15 1992,4.47,2.72,59.0,85.0,3.23,74.0,66.0,0.0
1089,http://ufcstats.com/fighter-details/e2ac5bb645f33088,Satoru Kitaoka,Record: 40-14-9,"5' 6""",154,,,Feb 04 1980,0.68,0.62,33.0,10.0,2.15,27.0,45.0,2.1
1090,http://ufcstats.com/fighter-details/2a6f8136da1e52c0,Koji Kitao,Record: 1-2-0,"6' 7""",350,,Southpaw,Oct 12 1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
